pass,    time (ms),    total time (ms),    time,     total_time
94,    4136,    351250,    000h 00m 04.136s,    000h 05m 51.250s
95,    4187,    355437,    000h 00m 04.187s,    000h 05m 55.437s
96,    4104,    359541,    000h 00m 04.104s,    000h 05m 59.541s
97,    3888,    363429,    000h 00m 03.888s,    000h 06m 03.429s
98,    4316,    367745,    000h 00m 04.316s,    000h 06m 07.745s
99,    3958,    371703,    000h 00m 03.958s,    000h 06m 11.703s
100,    4021,    375724,    000h 00m 04.021s,    000h 06m 15.724s
101,    3906,    379630,    000h 00m 03.906s,    000h 06m 19.630s
102,    4284,    383914,    000h 00m 04.284s,    000h 06m 23.914s
103,    4529,    388443,    000h 00m 04.529s,    000h 06m 28.443s
104,    3792,    392235,    000h 00m 03.792s,    000h 06m 32.235s
105,    4536,    396771,    000h 00m 04.536s,    000h 06m 36.771s
106,    3663,    400434,    000h 00m 03.663s,    000h 06m 40.434s
107,    4252,    404686,    000h 00m 04.252s,    000h 06m 44.686s
108,    3996,    408682,    000h 00m 03.996s,    000h 06m 48.682s
109,    3920,    412602,    000h 00m 03.920s,    000h 06m 52.602s
110,    4564,    417166,    000h 00m 04.564s,    000h 06m 57.166s
111,    4627,    421793,    000h 00m 04.627s,    000h 07m 01.793s
112,    3705,    425498,    000h 00m 03.705s,    000h 07m 05.498s
113,    4070,    429568,    000h 00m 04.070s,    000h 07m 09.568s
114,    4454,    434022,    000h 00m 04.454s,    000h 07m 14.022s
115,    3851,    437873,    000h 00m 03.851s,    000h 07m 17.873s
116,    4182,    442055,    000h 00m 04.182s,    000h 07m 22.055s
117,    4127,    446182,    000h 00m 04.127s,    000h 07m 26.182s
118,    4405,    450587,    000h 00m 04.405s,    000h 07m 30.587s
119,    4177,    454764,    000h 00m 04.177s,    000h 07m 34.764s
120,    3957,    458721,    000h 00m 03.957s,    000h 07m 38.721s
121,    3728,    462449,    000h 00m 03.728s,    000h 07m 42.449s
122,    3875,    466324,    000h 00m 03.875s,    000h 07m 46.324s
123,    4323,    470647,    000h 00m 04.323s,    000h 07m 50.647s
124,    3912,    474559,    000h 00m 03.912s,    000h 07m 54.559s
125,    4539,    479098,    000h 00m 04.539s,    000h 07m 59.098s
126,    3916,    483014,    000h 00m 03.916s,    000h 08m 03.014s
127,    4467,    487481,    000h 00m 04.467s,    000h 08m 07.481s
128,    4311,    491792,    000h 00m 04.311s,    000h 08m 11.792s
129,    3917,    495709,    000h 00m 03.917s,    000h 08m 15.709s
130,    4133,    499842,    000h 00m 04.133s,    000h 08m 19.842s
131,    3890,    503732,    000h 00m 03.890s,    000h 08m 23.732s
132,    4449,    508181,    000h 00m 04.449s,    000h 08m 28.181s
133,    3874,    512055,    000h 00m 03.874s,    000h 08m 32.055s
134,    4604,    516659,    000h 00m 04.604s,    000h 08m 36.659s
135,    3940,    520599,    000h 00m 03.940s,    000h 08m 40.599s
136,    4395,    524994,    000h 00m 04.395s,    000h 08m 44.994s
137,    3961,    528955,    000h 00m 03.961s,    000h 08m 48.955s
138,    4492,    533447,    000h 00m 04.492s,    000h 08m 53.447s
139,    4341,    537788,    000h 00m 04.341s,    000h 08m 57.788s
140,    4481,    542269,    000h 00m 04.481s,    000h 09m 02.269s
141,    3903,    546172,    000h 00m 03.903s,    000h 09m 06.172s
142,    4350,    550522,    000h 00m 04.350s,    000h 09m 10.522s
143,    4255,    554777,    000h 00m 04.255s,    000h 09m 14.777s
144,    4431,    559208,    000h 00m 04.431s,    000h 09m 19.208s
145,    4139,    563347,    000h 00m 04.139s,    000h 09m 23.347s
146,    3935,    567282,    000h 00m 03.935s,    000h 09m 27.282s
147,    3761,    571043,    000h 00m 03.761s,    000h 09m 31.043s
148,    3737,    574780,    000h 00m 03.737s,    000h 09m 34.780s
149,    4038,    578818,    000h 00m 04.038s,    000h 09m 38.818s
150,    4065,    582883,    000h 00m 04.065s,    000h 09m 42.883s
151,    3953,    586836,    000h 00m 03.953s,    000h 09m 46.836s
152,    4464,    591300,    000h 00m 04.464s,    000h 09m 51.300s
153,    4760,    596060,    000h 00m 04.760s,    000h 09m 56.060s
154,    3790,    599850,    000h 00m 03.790s,    000h 09m 59.850s
155,    4704,    604554,    000h 00m 04.704s,    000h 10m 04.554s
156,    3876,    608430,    000h 00m 03.876s,    000h 10m 08.430s
157,    4450,    612880,    000h 00m 04.450s,    000h 10m 12.880s
158,    4046,    616926,    000h 00m 04.046s,    000h 10m 16.926s
159,    4183,    621109,    000h 00m 04.183s,    000h 10m 21.109s
160,    4410,    625519,    000h 00m 04.410s,    000h 10m 25.519s
161,    4316,    629835,    000h 00m 04.316s,    000h 10m 29.835s
162,    4487,    634322,    000h 00m 04.487s,    000h 10m 34.322s
163,    4515,    638837,    000h 00m 04.515s,    000h 10m 38.837s
164,    4310,    643147,    000h 00m 04.310s,    000h 10m 43.147s
165,    4243,    647390,    000h 00m 04.243s,    000h 10m 47.390s
166,    4234,    651624,    000h 00m 04.234s,    000h 10m 51.624s
167,    3889,    655513,    000h 00m 03.889s,    000h 10m 55.513s
168,    3876,    659389,    000h 00m 03.876s,    000h 10m 59.389s
169,    3816,    663205,    000h 00m 03.816s,    000h 11m 03.205s
170,    4018,    667223,    000h 00m 04.018s,    000h 11m 07.223s
171,    4189,    671412,    000h 00m 04.189s,    000h 11m 11.412s
172,    4236,    675648,    000h 00m 04.236s,    000h 11m 15.648s
173,    3903,    679551,    000h 00m 03.903s,    000h 11m 19.551s
174,    4762,    684313,    000h 00m 04.762s,    000h 11m 24.313s
175,    4571,    688884,    000h 00m 04.571s,    000h 11m 28.884s
176,    4525,    693409,    000h 00m 04.525s,    000h 11m 33.409s
177,    4365,    697774,    000h 00m 04.365s,    000h 11m 37.774s
178,    4322,    702096,    000h 00m 04.322s,    000h 11m 42.096s
179,    4595,    706691,    000h 00m 04.595s,    000h 11m 46.691s
180,    4686,    711377,    000h 00m 04.686s,    000h 11m 51.377s
181,    3851,    715228,    000h 00m 03.851s,    000h 11m 55.228s
182,    4654,    719882,    000h 00m 04.654s,    000h 11m 59.882s
183,    4024,    723906,    000h 00m 04.024s,    000h 12m 03.906s
184,    4401,    728307,    000h 00m 04.401s,    000h 12m 08.307s
185,    4238,    732545,    000h 00m 04.238s,    000h 12m 12.545s
186,    4419,    736964,    000h 00m 04.419s,    000h 12m 16.964s
187,    4136,    741100,    000h 00m 04.136s,    000h 12m 21.100s
188,    4676,    745776,    000h 00m 04.676s,    000h 12m 25.776s
189,    4069,    749845,    000h 00m 04.069s,    000h 12m 29.845s
190,    4227,    754072,    000h 00m 04.227s,    000h 12m 34.072s
191,    3868,    757940,    000h 00m 03.868s,    000h 12m 37.940s
192,    4252,    762192,    000h 00m 04.252s,    000h 12m 42.192s
193,    4415,    766607,    000h 00m 04.415s,    000h 12m 46.607s
194,    4440,    771047,    000h 00m 04.440s,    000h 12m 51.047s
195,    3781,    774828,    000h 00m 03.781s,    000h 12m 54.828s
196,    4206,    779034,    000h 00m 04.206s,    000h 12m 59.034s
197,    4415,    783449,    000h 00m 04.415s,    000h 13m 03.449s
198,    4616,    788065,    000h 00m 04.616s,    000h 13m 08.065s
199,    4228,    792293,    000h 00m 04.228s,    000h 13m 12.293s
200,    3898,    796191,    000h 00m 03.898s,    000h 13m 16.191s
201,    4522,    800713,    000h 00m 04.522s,    000h 13m 20.713s
202,    4305,    805018,    000h 00m 04.305s,    000h 13m 25.018s
203,    4607,    809625,    000h 00m 04.607s,    000h 13m 29.625s
204,    4369,    813994,    000h 00m 04.369s,    000h 13m 33.994s
205,    4412,    818406,    000h 00m 04.412s,    000h 13m 38.406s
206,    3869,    822275,    000h 00m 03.869s,    000h 13m 42.275s
207,    4087,    826362,    000h 00m 04.087s,    000h 13m 46.362s
208,    4614,    830976,    000h 00m 04.614s,    000h 13m 50.976s
209,    4030,    835006,    000h 00m 04.030s,    000h 13m 55.006s
210,    4002,    839008,    000h 00m 04.002s,    000h 13m 59.008s
211,    4398,    843406,    000h 00m 04.398s,    000h 14m 03.406s
212,    4145,    847551,    000h 00m 04.145s,    000h 14m 07.551s
213,    4382,    851933,    000h 00m 04.382s,    000h 14m 11.933s
214,    4467,    856400,    000h 00m 04.467s,    000h 14m 16.400s
215,    3696,    860096,    000h 00m 03.696s,    000h 14m 20.096s
216,    4000,    864096,    000h 00m 04.000s,    000h 14m 24.096s
