pass,    time (ms),    total time (ms),    time,     total_time
79,    2197,    173025,    000h 00m 02.197s,    000h 02m 53.025s
80,    2217,    175242,    000h 00m 02.217s,    000h 02m 55.242s
81,    2145,    177387,    000h 00m 02.145s,    000h 02m 57.387s
82,    2185,    179572,    000h 00m 02.185s,    000h 02m 59.572s
83,    2192,    181764,    000h 00m 02.192s,    000h 03m 01.764s
84,    2155,    183919,    000h 00m 02.155s,    000h 03m 03.919s
85,    2121,    186040,    000h 00m 02.121s,    000h 03m 06.040s
86,    2270,    188310,    000h 00m 02.270s,    000h 03m 08.310s
87,    2195,    190505,    000h 00m 02.195s,    000h 03m 10.505s
88,    2206,    192711,    000h 00m 02.206s,    000h 03m 12.711s
89,    2116,    194827,    000h 00m 02.116s,    000h 03m 14.827s
90,    2148,    196975,    000h 00m 02.148s,    000h 03m 16.975s
91,    2204,    199179,    000h 00m 02.204s,    000h 03m 19.179s
92,    2090,    201269,    000h 00m 02.090s,    000h 03m 21.269s
93,    2215,    203484,    000h 00m 02.215s,    000h 03m 23.484s
94,    2190,    205674,    000h 00m 02.190s,    000h 03m 25.674s
95,    2327,    208001,    000h 00m 02.327s,    000h 03m 28.001s
96,    2217,    210218,    000h 00m 02.217s,    000h 03m 30.218s
97,    2237,    212455,    000h 00m 02.237s,    000h 03m 32.455s
98,    2013,    214468,    000h 00m 02.013s,    000h 03m 34.468s
99,    2286,    216754,    000h 00m 02.286s,    000h 03m 36.754s
100,    2174,    218928,    000h 00m 02.174s,    000h 03m 38.928s
101,    2134,    221062,    000h 00m 02.134s,    000h 03m 41.062s
102,    2255,    223317,    000h 00m 02.255s,    000h 03m 43.317s
103,    2097,    225414,    000h 00m 02.097s,    000h 03m 45.414s
104,    2064,    227478,    000h 00m 02.064s,    000h 03m 47.478s
105,    2249,    229727,    000h 00m 02.249s,    000h 03m 49.727s
106,    2168,    231895,    000h 00m 02.168s,    000h 03m 51.895s
107,    2145,    234040,    000h 00m 02.145s,    000h 03m 54.040s
108,    2227,    236267,    000h 00m 02.227s,    000h 03m 56.267s
109,    2172,    238439,    000h 00m 02.172s,    000h 03m 58.439s
110,    2111,    240550,    000h 00m 02.111s,    000h 04m 00.550s
111,    2158,    242708,    000h 00m 02.158s,    000h 04m 02.708s
112,    2191,    244899,    000h 00m 02.191s,    000h 04m 04.899s
113,    2257,    247156,    000h 00m 02.257s,    000h 04m 07.156s
114,    2265,    249421,    000h 00m 02.265s,    000h 04m 09.421s
115,    2278,    251699,    000h 00m 02.278s,    000h 04m 11.699s
116,    2184,    253883,    000h 00m 02.184s,    000h 04m 13.883s
117,    2164,    256047,    000h 00m 02.164s,    000h 04m 16.047s
118,    2054,    258101,    000h 00m 02.054s,    000h 04m 18.101s
119,    2188,    260289,    000h 00m 02.188s,    000h 04m 20.289s
120,    2003,    262292,    000h 00m 02.003s,    000h 04m 22.292s
121,    2060,    264352,    000h 00m 02.060s,    000h 04m 24.352s
122,    2173,    266525,    000h 00m 02.173s,    000h 04m 26.525s
123,    2336,    268861,    000h 00m 02.336s,    000h 04m 28.861s
124,    2162,    271023,    000h 00m 02.162s,    000h 04m 31.023s
125,    2155,    273178,    000h 00m 02.155s,    000h 04m 33.178s
126,    2167,    275345,    000h 00m 02.167s,    000h 04m 35.345s
127,    2172,    277517,    000h 00m 02.172s,    000h 04m 37.517s
128,    2219,    279736,    000h 00m 02.219s,    000h 04m 39.736s
129,    2169,    281905,    000h 00m 02.169s,    000h 04m 41.905s
130,    2193,    284098,    000h 00m 02.193s,    000h 04m 44.098s
131,    2252,    286350,    000h 00m 02.252s,    000h 04m 46.350s
132,    2200,    288550,    000h 00m 02.200s,    000h 04m 48.550s
133,    2112,    290662,    000h 00m 02.112s,    000h 04m 50.662s
134,    2210,    292872,    000h 00m 02.210s,    000h 04m 52.872s
135,    2146,    295018,    000h 00m 02.146s,    000h 04m 55.018s
136,    2294,    297312,    000h 00m 02.294s,    000h 04m 57.312s
137,    2172,    299484,    000h 00m 02.172s,    000h 04m 59.484s
138,    2179,    301663,    000h 00m 02.179s,    000h 05m 01.663s
139,    2194,    303857,    000h 00m 02.194s,    000h 05m 03.857s
140,    2211,    306068,    000h 00m 02.211s,    000h 05m 06.068s
141,    2195,    308263,    000h 00m 02.195s,    000h 05m 08.263s
142,    2211,    310474,    000h 00m 02.211s,    000h 05m 10.474s
143,    2234,    312708,    000h 00m 02.234s,    000h 05m 12.708s
144,    2172,    314880,    000h 00m 02.172s,    000h 05m 14.880s
145,    2203,    317083,    000h 00m 02.203s,    000h 05m 17.083s
146,    2148,    319231,    000h 00m 02.148s,    000h 05m 19.231s
147,    2131,    321362,    000h 00m 02.131s,    000h 05m 21.362s
148,    2129,    323491,    000h 00m 02.129s,    000h 05m 23.491s
149,    2166,    325657,    000h 00m 02.166s,    000h 05m 25.657s
150,    2149,    327806,    000h 00m 02.149s,    000h 05m 27.806s
151,    2089,    329895,    000h 00m 02.089s,    000h 05m 29.895s
152,    2064,    331959,    000h 00m 02.064s,    000h 05m 31.959s
153,    2246,    334205,    000h 00m 02.246s,    000h 05m 34.205s
154,    2122,    336327,    000h 00m 02.122s,    000h 05m 36.327s
155,    2072,    338399,    000h 00m 02.072s,    000h 05m 38.399s
156,    2148,    340547,    000h 00m 02.148s,    000h 05m 40.547s
157,    2171,    342718,    000h 00m 02.171s,    000h 05m 42.718s
158,    2169,    344887,    000h 00m 02.169s,    000h 05m 44.887s
159,    2157,    347044,    000h 00m 02.157s,    000h 05m 47.044s
160,    2166,    349210,    000h 00m 02.166s,    000h 05m 49.210s
161,    2174,    351384,    000h 00m 02.174s,    000h 05m 51.384s
162,    2141,    353525,    000h 00m 02.141s,    000h 05m 53.525s
163,    2239,    355764,    000h 00m 02.239s,    000h 05m 55.764s
164,    2222,    357986,    000h 00m 02.222s,    000h 05m 57.986s
165,    2143,    360129,    000h 00m 02.143s,    000h 06m 00.129s
166,    2155,    362284,    000h 00m 02.155s,    000h 06m 02.284s
167,    2248,    364532,    000h 00m 02.248s,    000h 06m 04.532s
168,    2355,    366887,    000h 00m 02.355s,    000h 06m 06.887s
169,    2318,    369205,    000h 00m 02.318s,    000h 06m 09.205s
170,    2217,    371422,    000h 00m 02.217s,    000h 06m 11.422s
171,    2112,    373534,    000h 00m 02.112s,    000h 06m 13.534s
172,    2134,    375668,    000h 00m 02.134s,    000h 06m 15.668s
173,    2163,    377831,    000h 00m 02.163s,    000h 06m 17.831s
174,    2209,    380040,    000h 00m 02.209s,    000h 06m 20.040s
175,    2120,    382160,    000h 00m 02.120s,    000h 06m 22.160s
176,    2202,    384362,    000h 00m 02.202s,    000h 06m 24.362s
177,    2201,    386563,    000h 00m 02.201s,    000h 06m 26.563s
178,    2206,    388769,    000h 00m 02.206s,    000h 06m 28.769s
179,    2143,    390912,    000h 00m 02.143s,    000h 06m 30.912s
180,    2165,    393077,    000h 00m 02.165s,    000h 06m 33.077s
181,    2181,    395258,    000h 00m 02.181s,    000h 06m 35.258s
182,    2227,    397485,    000h 00m 02.227s,    000h 06m 37.485s
183,    2144,    399629,    000h 00m 02.144s,    000h 06m 39.629s
184,    2213,    401842,    000h 00m 02.213s,    000h 06m 41.842s
185,    2230,    404072,    000h 00m 02.230s,    000h 06m 44.072s
186,    2174,    406246,    000h 00m 02.174s,    000h 06m 46.246s
187,    2201,    408447,    000h 00m 02.201s,    000h 06m 48.447s
188,    2298,    410745,    000h 00m 02.298s,    000h 06m 50.745s
189,    2108,    412853,    000h 00m 02.108s,    000h 06m 52.853s
190,    2169,    415022,    000h 00m 02.169s,    000h 06m 55.022s
191,    2130,    417152,    000h 00m 02.130s,    000h 06m 57.152s
192,    2167,    419319,    000h 00m 02.167s,    000h 06m 59.319s
193,    2109,    421428,    000h 00m 02.109s,    000h 07m 01.428s
194,    2137,    423565,    000h 00m 02.137s,    000h 07m 03.565s
195,    2208,    425773,    000h 00m 02.208s,    000h 07m 05.773s
196,    2093,    427866,    000h 00m 02.093s,    000h 07m 07.866s
197,    2202,    430068,    000h 00m 02.202s,    000h 07m 10.068s
198,    2174,    432242,    000h 00m 02.174s,    000h 07m 12.242s
199,    2152,    434394,    000h 00m 02.152s,    000h 07m 14.394s
200,    2184,    436578,    000h 00m 02.184s,    000h 07m 16.578s
201,    2210,    438788,    000h 00m 02.210s,    000h 07m 18.788s
202,    2189,    440977,    000h 00m 02.189s,    000h 07m 20.977s
203,    2185,    443162,    000h 00m 02.185s,    000h 07m 23.162s
204,    2134,    445296,    000h 00m 02.134s,    000h 07m 25.296s
205,    2238,    447534,    000h 00m 02.238s,    000h 07m 27.534s
206,    2186,    449720,    000h 00m 02.186s,    000h 07m 29.720s
207,    2289,    452009,    000h 00m 02.289s,    000h 07m 32.009s
208,    2137,    454146,    000h 00m 02.137s,    000h 07m 34.146s
209,    2089,    456235,    000h 00m 02.089s,    000h 07m 36.235s
210,    2056,    458291,    000h 00m 02.056s,    000h 07m 38.291s
211,    2115,    460406,    000h 00m 02.115s,    000h 07m 40.406s
212,    2189,    462595,    000h 00m 02.189s,    000h 07m 42.595s
213,    2218,    464813,    000h 00m 02.218s,    000h 07m 44.813s
214,    2110,    466923,    000h 00m 02.110s,    000h 07m 46.923s
215,    2208,    469131,    000h 00m 02.208s,    000h 07m 49.131s
216,    2166,    471297,    000h 00m 02.166s,    000h 07m 51.297s
217,    2210,    473507,    000h 00m 02.210s,    000h 07m 53.507s
218,    2227,    475734,    000h 00m 02.227s,    000h 07m 55.734s
219,    2192,    477926,    000h 00m 02.192s,    000h 07m 57.926s
220,    2228,    480154,    000h 00m 02.228s,    000h 08m 00.154s
221,    2130,    482284,    000h 00m 02.130s,    000h 08m 02.284s
222,    2125,    484409,    000h 00m 02.125s,    000h 08m 04.409s
223,    2223,    486632,    000h 00m 02.223s,    000h 08m 06.632s
224,    2206,    488838,    000h 00m 02.206s,    000h 08m 08.838s
225,    2089,    490927,    000h 00m 02.089s,    000h 08m 10.927s
226,    2182,    493109,    000h 00m 02.182s,    000h 08m 13.109s
227,    2157,    495266,    000h 00m 02.157s,    000h 08m 15.266s
228,    2189,    497455,    000h 00m 02.189s,    000h 08m 17.455s
229,    2190,    499645,    000h 00m 02.190s,    000h 08m 19.645s
230,    2246,    501891,    000h 00m 02.246s,    000h 08m 21.891s
231,    2115,    504006,    000h 00m 02.115s,    000h 08m 24.006s
232,    2141,    506147,    000h 00m 02.141s,    000h 08m 26.147s
233,    2099,    508246,    000h 00m 02.099s,    000h 08m 28.246s
234,    2272,    510518,    000h 00m 02.272s,    000h 08m 30.518s
235,    2147,    512665,    000h 00m 02.147s,    000h 08m 32.665s
236,    2109,    514774,    000h 00m 02.109s,    000h 08m 34.774s
237,    2052,    516826,    000h 00m 02.052s,    000h 08m 36.826s
238,    2079,    518905,    000h 00m 02.079s,    000h 08m 38.905s
239,    2094,    520999,    000h 00m 02.094s,    000h 08m 40.999s
240,    2169,    523168,    000h 00m 02.169s,    000h 08m 43.168s
241,    2209,    525377,    000h 00m 02.209s,    000h 08m 45.377s
242,    2087,    527464,    000h 00m 02.087s,    000h 08m 47.464s
243,    2149,    529613,    000h 00m 02.149s,    000h 08m 49.613s
244,    2119,    531732,    000h 00m 02.119s,    000h 08m 51.732s
245,    2114,    533846,    000h 00m 02.114s,    000h 08m 53.846s
246,    2140,    535986,    000h 00m 02.140s,    000h 08m 55.986s
247,    2189,    538175,    000h 00m 02.189s,    000h 08m 58.175s
248,    2246,    540421,    000h 00m 02.246s,    000h 09m 00.421s
249,    2172,    542593,    000h 00m 02.172s,    000h 09m 02.593s
250,    2213,    544806,    000h 00m 02.213s,    000h 09m 04.806s
251,    2287,    547093,    000h 00m 02.287s,    000h 09m 07.093s
252,    31825,    578918,    000h 00m 31.825s,    000h 09m 38.918s
253,    32948,    611866,    000h 00m 32.948s,    000h 10m 11.866s
254,    31722,    643588,    000h 00m 31.722s,    000h 10m 43.588s
255,    31134,    674722,    000h 00m 31.134s,    000h 11m 14.722s
256,    32983,    707705,    000h 00m 32.983s,    000h 11m 47.705s
257,    33608,    741313,    000h 00m 33.608s,    000h 12m 21.313s
258,    34277,    775590,    000h 00m 34.277s,    000h 12m 55.590s
259,    34617,    810207,    000h 00m 34.617s,    000h 13m 30.207s
260,    32735,    842942,    000h 00m 32.735s,    000h 14m 02.942s
261,    30770,    873712,    000h 00m 30.770s,    000h 14m 33.712s
262,    33494,    907206,    000h 00m 33.494s,    000h 15m 07.206s
263,    31913,    939119,    000h 00m 31.913s,    000h 15m 39.119s
264,    31823,    970942,    000h 00m 31.823s,    000h 16m 10.942s
265,    32052,    1002994,    000h 00m 32.052s,    000h 16m 42.994s
266,    31908,    1034902,    000h 00m 31.908s,    000h 17m 14.902s
267,    31746,    1066648,    000h 00m 31.746s,    000h 17m 46.648s
268,    18643,    1085291,    000h 00m 18.643s,    000h 18m 05.291s
269,    29729,    1115020,    000h 00m 29.729s,    000h 18m 35.020s
270,    32639,    1147659,    000h 00m 32.639s,    000h 19m 07.659s
271,    21041,    1168700,    000h 00m 21.041s,    000h 19m 28.700s
272,    11221,    1179921,    000h 00m 11.221s,    000h 19m 39.921s
273,    32115,    1212036,    000h 00m 32.115s,    000h 20m 12.036s
274,    32872,    1244908,    000h 00m 32.872s,    000h 20m 44.908s
275,    15163,    1260071,    000h 00m 15.163s,    000h 21m 00.071s
276,    2836,    1262907,    000h 00m 02.836s,    000h 21m 02.907s
277,    2201,    1265108,    000h 00m 02.201s,    000h 21m 05.108s
278,    2122,    1267230,    000h 00m 02.122s,    000h 21m 07.230s
279,    2205,    1269435,    000h 00m 02.205s,    000h 21m 09.435s
280,    2179,    1271614,    000h 00m 02.179s,    000h 21m 11.614s
281,    2161,    1273775,    000h 00m 02.161s,    000h 21m 13.775s
282,    2158,    1275933,    000h 00m 02.158s,    000h 21m 15.933s
283,    2325,    1278258,    000h 00m 02.325s,    000h 21m 18.258s
284,    2156,    1280414,    000h 00m 02.156s,    000h 21m 20.414s
285,    2100,    1282514,    000h 00m 02.100s,    000h 21m 22.514s
286,    2078,    1284592,    000h 00m 02.078s,    000h 21m 24.592s
287,    2271,    1286863,    000h 00m 02.271s,    000h 21m 26.863s
288,    2067,    1288930,    000h 00m 02.067s,    000h 21m 28.930s
289,    2036,    1290966,    000h 00m 02.036s,    000h 21m 30.966s
290,    2057,    1293023,    000h 00m 02.057s,    000h 21m 33.023s
291,    2136,    1295159,    000h 00m 02.136s,    000h 21m 35.159s
292,    2319,    1297478,    000h 00m 02.319s,    000h 21m 37.478s
293,    2094,    1299572,    000h 00m 02.094s,    000h 21m 39.572s
294,    2152,    1301724,    000h 00m 02.152s,    000h 21m 41.724s
295,    2074,    1303798,    000h 00m 02.074s,    000h 21m 43.798s
296,    2250,    1306048,    000h 00m 02.250s,    000h 21m 46.048s
297,    2251,    1308299,    000h 00m 02.251s,    000h 21m 48.299s
298,    2171,    1310470,    000h 00m 02.171s,    000h 21m 50.470s
299,    2205,    1312675,    000h 00m 02.205s,    000h 21m 52.675s
300,    2305,    1314980,    000h 00m 02.305s,    000h 21m 54.980s
301,    2179,    1317159,    000h 00m 02.179s,    000h 21m 57.159s
302,    2142,    1319301,    000h 00m 02.142s,    000h 21m 59.301s
303,    2104,    1321405,    000h 00m 02.104s,    000h 22m 01.405s
304,    2090,    1323495,    000h 00m 02.090s,    000h 22m 03.495s
305,    2203,    1325698,    000h 00m 02.203s,    000h 22m 05.698s
306,    2169,    1327867,    000h 00m 02.169s,    000h 22m 07.867s
307,    2182,    1330049,    000h 00m 02.182s,    000h 22m 10.049s
308,    2315,    1332364,    000h 00m 02.315s,    000h 22m 12.364s
309,    2174,    1334538,    000h 00m 02.174s,    000h 22m 14.538s
310,    2054,    1336592,    000h 00m 02.054s,    000h 22m 16.592s
311,    2141,    1338733,    000h 00m 02.141s,    000h 22m 18.733s
312,    2192,    1340925,    000h 00m 02.192s,    000h 22m 20.925s
313,    2188,    1343113,    000h 00m 02.188s,    000h 22m 23.113s
314,    2216,    1345329,    000h 00m 02.216s,    000h 22m 25.329s
315,    2177,    1347506,    000h 00m 02.177s,    000h 22m 27.506s
316,    2289,    1349795,    000h 00m 02.289s,    000h 22m 29.795s
317,    2179,    1351974,    000h 00m 02.179s,    000h 22m 31.974s
318,    19886,    1371860,    000h 00m 19.886s,    000h 22m 51.860s
319,    2248,    1374108,    000h 00m 02.248s,    000h 22m 54.108s
320,    2326,    1376434,    000h 00m 02.326s,    000h 22m 56.434s
321,    2141,    1378575,    000h 00m 02.141s,    000h 22m 58.575s
322,    2300,    1380875,    000h 00m 02.300s,    000h 23m 00.875s
323,    2091,    1382966,    000h 00m 02.091s,    000h 23m 02.966s
324,    2151,    1385117,    000h 00m 02.151s,    000h 23m 05.117s
325,    2238,    1387355,    000h 00m 02.238s,    000h 23m 07.355s
326,    2184,    1389539,    000h 00m 02.184s,    000h 23m 09.539s
327,    2169,    1391708,    000h 00m 02.169s,    000h 23m 11.708s
328,    2255,    1393963,    000h 00m 02.255s,    000h 23m 13.963s
329,    2233,    1396196,    000h 00m 02.233s,    000h 23m 16.196s
330,    2196,    1398392,    000h 00m 02.196s,    000h 23m 18.392s
331,    2235,    1400627,    000h 00m 02.235s,    000h 23m 20.627s
332,    2215,    1402842,    000h 00m 02.215s,    000h 23m 22.842s
333,    2164,    1405006,    000h 00m 02.164s,    000h 23m 25.006s
334,    2112,    1407118,    000h 00m 02.112s,    000h 23m 27.118s
335,    2178,    1409296,    000h 00m 02.178s,    000h 23m 29.296s
336,    2194,    1411490,    000h 00m 02.194s,    000h 23m 31.490s
337,    2157,    1413647,    000h 00m 02.157s,    000h 23m 33.647s
338,    2240,    1415887,    000h 00m 02.240s,    000h 23m 35.887s
339,    2056,    1417943,    000h 00m 02.056s,    000h 23m 37.943s
340,    2253,    1420196,    000h 00m 02.253s,    000h 23m 40.196s
341,    2217,    1422413,    000h 00m 02.217s,    000h 23m 42.413s
342,    2234,    1424647,    000h 00m 02.234s,    000h 23m 44.647s
343,    2126,    1426773,    000h 00m 02.126s,    000h 23m 46.773s
344,    2234,    1429007,    000h 00m 02.234s,    000h 23m 49.007s
345,    2223,    1431230,    000h 00m 02.223s,    000h 23m 51.230s
346,    2156,    1433386,    000h 00m 02.156s,    000h 23m 53.386s
347,    2217,    1435603,    000h 00m 02.217s,    000h 23m 55.603s
348,    2170,    1437773,    000h 00m 02.170s,    000h 23m 57.773s
349,    2079,    1439852,    000h 00m 02.079s,    000h 23m 59.852s
350,    2170,    1442022,    000h 00m 02.170s,    000h 24m 02.022s
351,    2157,    1444179,    000h 00m 02.157s,    000h 24m 04.179s
352,    2216,    1446395,    000h 00m 02.216s,    000h 24m 06.395s
353,    2232,    1448627,    000h 00m 02.232s,    000h 24m 08.627s
354,    2197,    1450824,    000h 00m 02.197s,    000h 24m 10.824s
355,    2286,    1453110,    000h 00m 02.286s,    000h 24m 13.110s
356,    2189,    1455299,    000h 00m 02.189s,    000h 24m 15.299s
357,    2163,    1457462,    000h 00m 02.163s,    000h 24m 17.462s
358,    2160,    1459622,    000h 00m 02.160s,    000h 24m 19.622s
359,    2303,    1461925,    000h 00m 02.303s,    000h 24m 21.925s
360,    2274,    1464199,    000h 00m 02.274s,    000h 24m 24.199s
361,    2233,    1466432,    000h 00m 02.233s,    000h 24m 26.432s
362,    2185,    1468617,    000h 00m 02.185s,    000h 24m 28.617s
363,    2089,    1470706,    000h 00m 02.089s,    000h 24m 30.706s
364,    2191,    1472897,    000h 00m 02.191s,    000h 24m 32.897s
365,    2207,    1475104,    000h 00m 02.207s,    000h 24m 35.104s
366,    2336,    1477440,    000h 00m 02.336s,    000h 24m 37.440s
367,    2143,    1479583,    000h 00m 02.143s,    000h 24m 39.583s
368,    2109,    1481692,    000h 00m 02.109s,    000h 24m 41.692s
369,    2205,    1483897,    000h 00m 02.205s,    000h 24m 43.897s
370,    2049,    1485946,    000h 00m 02.049s,    000h 24m 45.946s
371,    2077,    1488023,    000h 00m 02.077s,    000h 24m 48.023s
372,    2150,    1490173,    000h 00m 02.150s,    000h 24m 50.173s
373,    2167,    1492340,    000h 00m 02.167s,    000h 24m 52.340s
374,    2198,    1494538,    000h 00m 02.198s,    000h 24m 54.538s
375,    2143,    1496681,    000h 00m 02.143s,    000h 24m 56.681s
376,    2214,    1498895,    000h 00m 02.214s,    000h 24m 58.895s
377,    2202,    1501097,    000h 00m 02.202s,    000h 25m 01.097s
378,    2278,    1503375,    000h 00m 02.278s,    000h 25m 03.375s
379,    2166,    1505541,    000h 00m 02.166s,    000h 25m 05.541s
380,    2233,    1507774,    000h 00m 02.233s,    000h 25m 07.774s
381,    2268,    1510042,    000h 00m 02.268s,    000h 25m 10.042s
382,    2074,    1512116,    000h 00m 02.074s,    000h 25m 12.116s
383,    2225,    1514341,    000h 00m 02.225s,    000h 25m 14.341s
384,    2202,    1516543,    000h 00m 02.202s,    000h 25m 16.543s
385,    2044,    1518587,    000h 00m 02.044s,    000h 25m 18.587s
386,    2190,    1520777,    000h 00m 02.190s,    000h 25m 20.777s
387,    2118,    1522895,    000h 00m 02.118s,    000h 25m 22.895s
388,    2094,    1524989,    000h 00m 02.094s,    000h 25m 24.989s
389,    2160,    1527149,    000h 00m 02.160s,    000h 25m 27.149s
390,    2119,    1529268,    000h 00m 02.119s,    000h 25m 29.268s
391,    2328,    1531596,    000h 00m 02.328s,    000h 25m 31.596s
392,    2200,    1533796,    000h 00m 02.200s,    000h 25m 33.796s
393,    2253,    1536049,    000h 00m 02.253s,    000h 25m 36.049s
394,    2291,    1538340,    000h 00m 02.291s,    000h 25m 38.340s
395,    2241,    1540581,    000h 00m 02.241s,    000h 25m 40.581s
396,    2195,    1542776,    000h 00m 02.195s,    000h 25m 42.776s
397,    2222,    1544998,    000h 00m 02.222s,    000h 25m 44.998s
398,    2078,    1547076,    000h 00m 02.078s,    000h 25m 47.076s
399,    2131,    1549207,    000h 00m 02.131s,    000h 25m 49.207s
400,    2106,    1551313,    000h 00m 02.106s,    000h 25m 51.313s
401,    2138,    1553451,    000h 00m 02.138s,    000h 25m 53.451s
402,    2156,    1555607,    000h 00m 02.156s,    000h 25m 55.607s
403,    2208,    1557815,    000h 00m 02.208s,    000h 25m 57.815s
404,    2237,    1560052,    000h 00m 02.237s,    000h 26m 00.052s
405,    2151,    1562203,    000h 00m 02.151s,    000h 26m 02.203s
406,    2128,    1564331,    000h 00m 02.128s,    000h 26m 04.331s
