pass,    time (ms),    total time (ms),    time,     total_time
42,    1675,    66541,    000h 00m 01.675s,    000h 01m 06.541s
43,    1443,    67984,    000h 00m 01.443s,    000h 01m 07.984s
44,    1732,    69716,    000h 00m 01.732s,    000h 01m 09.716s
45,    1648,    71364,    000h 00m 01.648s,    000h 01m 11.364s
46,    1957,    73321,    000h 00m 01.957s,    000h 01m 13.321s
47,    1553,    74874,    000h 00m 01.553s,    000h 01m 14.874s
48,    1517,    76391,    000h 00m 01.517s,    000h 01m 16.391s
49,    1548,    77939,    000h 00m 01.548s,    000h 01m 17.939s
50,    1685,    79624,    000h 00m 01.685s,    000h 01m 19.624s
51,    1526,    81150,    000h 00m 01.526s,    000h 01m 21.150s
52,    1602,    82752,    000h 00m 01.602s,    000h 01m 22.752s
53,    1680,    84432,    000h 00m 01.680s,    000h 01m 24.432s
54,    1661,    86093,    000h 00m 01.661s,    000h 01m 26.093s
55,    1547,    87640,    000h 00m 01.547s,    000h 01m 27.640s
56,    1584,    89224,    000h 00m 01.584s,    000h 01m 29.224s
57,    1591,    90815,    000h 00m 01.591s,    000h 01m 30.815s
58,    1621,    92436,    000h 00m 01.621s,    000h 01m 32.436s
59,    1462,    93898,    000h 00m 01.462s,    000h 01m 33.898s
60,    1653,    95551,    000h 00m 01.653s,    000h 01m 35.551s
61,    1515,    97066,    000h 00m 01.515s,    000h 01m 37.066s
62,    1569,    98635,    000h 00m 01.569s,    000h 01m 38.635s
63,    1611,    100246,    000h 00m 01.611s,    000h 01m 40.246s
64,    1637,    101883,    000h 00m 01.637s,    000h 01m 41.883s
65,    1569,    103452,    000h 00m 01.569s,    000h 01m 43.452s
66,    1717,    105169,    000h 00m 01.717s,    000h 01m 45.169s
67,    1494,    106663,    000h 00m 01.494s,    000h 01m 46.663s
68,    1686,    108349,    000h 00m 01.686s,    000h 01m 48.349s
69,    1507,    109856,    000h 00m 01.507s,    000h 01m 49.856s
70,    1565,    111421,    000h 00m 01.565s,    000h 01m 51.421s
71,    1425,    112846,    000h 00m 01.425s,    000h 01m 52.846s
72,    1771,    114617,    000h 00m 01.771s,    000h 01m 54.617s
73,    1731,    116348,    000h 00m 01.731s,    000h 01m 56.348s
74,    1504,    117852,    000h 00m 01.504s,    000h 01m 57.852s
75,    1590,    119442,    000h 00m 01.590s,    000h 01m 59.442s
76,    1780,    121222,    000h 00m 01.780s,    000h 02m 01.222s
77,    1854,    123076,    000h 00m 01.854s,    000h 02m 03.076s
78,    1548,    124624,    000h 00m 01.548s,    000h 02m 04.624s
79,    1686,    126310,    000h 00m 01.686s,    000h 02m 06.310s
80,    1737,    128047,    000h 00m 01.737s,    000h 02m 08.047s
81,    1678,    129725,    000h 00m 01.678s,    000h 02m 09.725s
82,    1541,    131266,    000h 00m 01.541s,    000h 02m 11.266s
83,    1674,    132940,    000h 00m 01.674s,    000h 02m 12.940s
84,    1433,    134373,    000h 00m 01.433s,    000h 02m 14.373s
85,    1537,    135910,    000h 00m 01.537s,    000h 02m 15.910s
86,    1676,    137586,    000h 00m 01.676s,    000h 02m 17.586s
87,    1524,    139110,    000h 00m 01.524s,    000h 02m 19.110s
88,    1868,    140978,    000h 00m 01.868s,    000h 02m 20.978s
89,    1576,    142554,    000h 00m 01.576s,    000h 02m 22.554s
90,    1681,    144235,    000h 00m 01.681s,    000h 02m 24.235s
91,    1906,    146141,    000h 00m 01.906s,    000h 02m 26.141s
92,    1447,    147588,    000h 00m 01.447s,    000h 02m 27.588s
93,    1664,    149252,    000h 00m 01.664s,    000h 02m 29.252s
94,    1607,    150859,    000h 00m 01.607s,    000h 02m 30.859s
95,    1683,    152542,    000h 00m 01.683s,    000h 02m 32.542s
96,    1646,    154188,    000h 00m 01.646s,    000h 02m 34.188s
97,    1631,    155819,    000h 00m 01.631s,    000h 02m 35.819s
98,    1498,    157317,    000h 00m 01.498s,    000h 02m 37.317s
99,    1588,    158905,    000h 00m 01.588s,    000h 02m 38.905s
100,    1698,    160603,    000h 00m 01.698s,    000h 02m 40.603s
101,    1572,    162175,    000h 00m 01.572s,    000h 02m 42.175s
102,    1631,    163806,    000h 00m 01.631s,    000h 02m 43.806s
103,    1599,    165405,    000h 00m 01.599s,    000h 02m 45.405s
104,    1754,    167159,    000h 00m 01.754s,    000h 02m 47.159s
105,    1466,    168625,    000h 00m 01.466s,    000h 02m 48.625s
106,    1443,    170068,    000h 00m 01.443s,    000h 02m 50.068s
107,    1444,    171512,    000h 00m 01.444s,    000h 02m 51.512s
108,    1587,    173099,    000h 00m 01.587s,    000h 02m 53.099s
109,    1636,    174735,    000h 00m 01.636s,    000h 02m 54.735s
110,    1705,    176440,    000h 00m 01.705s,    000h 02m 56.440s
111,    1574,    178014,    000h 00m 01.574s,    000h 02m 58.014s
112,    1559,    179573,    000h 00m 01.559s,    000h 02m 59.573s
113,    1612,    181185,    000h 00m 01.612s,    000h 03m 01.185s
114,    1464,    182649,    000h 00m 01.464s,    000h 03m 02.649s
115,    1627,    184276,    000h 00m 01.627s,    000h 03m 04.276s
116,    1502,    185778,    000h 00m 01.502s,    000h 03m 05.778s
117,    1755,    187533,    000h 00m 01.755s,    000h 03m 07.533s
118,    1613,    189146,    000h 00m 01.613s,    000h 03m 09.146s
119,    1526,    190672,    000h 00m 01.526s,    000h 03m 10.672s
120,    1648,    192320,    000h 00m 01.648s,    000h 03m 12.320s
121,    1588,    193908,    000h 00m 01.588s,    000h 03m 13.908s
122,    1618,    195526,    000h 00m 01.618s,    000h 03m 15.526s
123,    1557,    197083,    000h 00m 01.557s,    000h 03m 17.083s
124,    1579,    198662,    000h 00m 01.579s,    000h 03m 18.662s
125,    1745,    200407,    000h 00m 01.745s,    000h 03m 20.407s
126,    1670,    202077,    000h 00m 01.670s,    000h 03m 22.077s
127,    1433,    203510,    000h 00m 01.433s,    000h 03m 23.510s
128,    1504,    205014,    000h 00m 01.504s,    000h 03m 25.014s
129,    1529,    206543,    000h 00m 01.529s,    000h 03m 26.543s
130,    1460,    208003,    000h 00m 01.460s,    000h 03m 28.003s
131,    1653,    209656,    000h 00m 01.653s,    000h 03m 29.656s
132,    1551,    211207,    000h 00m 01.551s,    000h 03m 31.207s
133,    1459,    212666,    000h 00m 01.459s,    000h 03m 32.666s
134,    1650,    214316,    000h 00m 01.650s,    000h 03m 34.316s
135,    1535,    215851,    000h 00m 01.535s,    000h 03m 35.851s
136,    1565,    217416,    000h 00m 01.565s,    000h 03m 37.416s
137,    1578,    218994,    000h 00m 01.578s,    000h 03m 38.994s
138,    1705,    220699,    000h 00m 01.705s,    000h 03m 40.699s
139,    1445,    222144,    000h 00m 01.445s,    000h 03m 42.144s
140,    1715,    223859,    000h 00m 01.715s,    000h 03m 43.859s
141,    1525,    225384,    000h 00m 01.525s,    000h 03m 45.384s
142,    1654,    227038,    000h 00m 01.654s,    000h 03m 47.038s
143,    1546,    228584,    000h 00m 01.546s,    000h 03m 48.584s
144,    1710,    230294,    000h 00m 01.710s,    000h 03m 50.294s
145,    1749,    232043,    000h 00m 01.749s,    000h 03m 52.043s
146,    1747,    233790,    000h 00m 01.747s,    000h 03m 53.790s
147,    1469,    235259,    000h 00m 01.469s,    000h 03m 55.259s
148,    1695,    236954,    000h 00m 01.695s,    000h 03m 56.954s
149,    1579,    238533,    000h 00m 01.579s,    000h 03m 58.533s
150,    1640,    240173,    000h 00m 01.640s,    000h 04m 00.173s
151,    1453,    241626,    000h 00m 01.453s,    000h 04m 01.626s
152,    1709,    243335,    000h 00m 01.709s,    000h 04m 03.335s
153,    1751,    245086,    000h 00m 01.751s,    000h 04m 05.086s
154,    1544,    246630,    000h 00m 01.544s,    000h 04m 06.630s
155,    1746,    248376,    000h 00m 01.746s,    000h 04m 08.376s
156,    1662,    250038,    000h 00m 01.662s,    000h 04m 10.038s
157,    1478,    251516,    000h 00m 01.478s,    000h 04m 11.516s
158,    1607,    253123,    000h 00m 01.607s,    000h 04m 13.123s
159,    1761,    254884,    000h 00m 01.761s,    000h 04m 14.884s
160,    1429,    256313,    000h 00m 01.429s,    000h 04m 16.313s
161,    1422,    257735,    000h 00m 01.422s,    000h 04m 17.735s
162,    1588,    259323,    000h 00m 01.588s,    000h 04m 19.323s
163,    1753,    261076,    000h 00m 01.753s,    000h 04m 21.076s
164,    1499,    262575,    000h 00m 01.499s,    000h 04m 22.575s
165,    1595,    264170,    000h 00m 01.595s,    000h 04m 24.170s
166,    1471,    265641,    000h 00m 01.471s,    000h 04m 25.641s
167,    1681,    267322,    000h 00m 01.681s,    000h 04m 27.322s
168,    1490,    268812,    000h 00m 01.490s,    000h 04m 28.812s
169,    1506,    270318,    000h 00m 01.506s,    000h 04m 30.318s
170,    1678,    271996,    000h 00m 01.678s,    000h 04m 31.996s
171,    1684,    273680,    000h 00m 01.684s,    000h 04m 33.680s
172,    1485,    275165,    000h 00m 01.485s,    000h 04m 35.165s
173,    1475,    276640,    000h 00m 01.475s,    000h 04m 36.640s
174,    1672,    278312,    000h 00m 01.672s,    000h 04m 38.312s
175,    1570,    279882,    000h 00m 01.570s,    000h 04m 39.882s
176,    1525,    281407,    000h 00m 01.525s,    000h 04m 41.407s
177,    1729,    283136,    000h 00m 01.729s,    000h 04m 43.136s
178,    1652,    284788,    000h 00m 01.652s,    000h 04m 44.788s
179,    1696,    286484,    000h 00m 01.696s,    000h 04m 46.484s
180,    1674,    288158,    000h 00m 01.674s,    000h 04m 48.158s
181,    1652,    289810,    000h 00m 01.652s,    000h 04m 49.810s
182,    1629,    291439,    000h 00m 01.629s,    000h 04m 51.439s
183,    1443,    292882,    000h 00m 01.443s,    000h 04m 52.882s
184,    1543,    294425,    000h 00m 01.543s,    000h 04m 54.425s
185,    1502,    295927,    000h 00m 01.502s,    000h 04m 55.927s
186,    1641,    297568,    000h 00m 01.641s,    000h 04m 57.568s
187,    1702,    299270,    000h 00m 01.702s,    000h 04m 59.270s
188,    1455,    300725,    000h 00m 01.455s,    000h 05m 00.725s
189,    1659,    302384,    000h 00m 01.659s,    000h 05m 02.384s
190,    1742,    304126,    000h 00m 01.742s,    000h 05m 04.126s
191,    1504,    305630,    000h 00m 01.504s,    000h 05m 05.630s
192,    1595,    307225,    000h 00m 01.595s,    000h 05m 07.225s
193,    1683,    308908,    000h 00m 01.683s,    000h 05m 08.908s
194,    1510,    310418,    000h 00m 01.510s,    000h 05m 10.418s
195,    1609,    312027,    000h 00m 01.609s,    000h 05m 12.027s
196,    1630,    313657,    000h 00m 01.630s,    000h 05m 13.657s
197,    1468,    315125,    000h 00m 01.468s,    000h 05m 15.125s
198,    1531,    316656,    000h 00m 01.531s,    000h 05m 16.656s
199,    1618,    318274,    000h 00m 01.618s,    000h 05m 18.274s
200,    1501,    319775,    000h 00m 01.501s,    000h 05m 19.775s
201,    1669,    321444,    000h 00m 01.669s,    000h 05m 21.444s
202,    1698,    323142,    000h 00m 01.698s,    000h 05m 23.142s
203,    1713,    324855,    000h 00m 01.713s,    000h 05m 24.855s
204,    1662,    326517,    000h 00m 01.662s,    000h 05m 26.517s
205,    1598,    328115,    000h 00m 01.598s,    000h 05m 28.115s
206,    1700,    329815,    000h 00m 01.700s,    000h 05m 29.815s
207,    1631,    331446,    000h 00m 01.631s,    000h 05m 31.446s
208,    1508,    332954,    000h 00m 01.508s,    000h 05m 32.954s
209,    1734,    334688,    000h 00m 01.734s,    000h 05m 34.688s
210,    1668,    336356,    000h 00m 01.668s,    000h 05m 36.356s
211,    1722,    338078,    000h 00m 01.722s,    000h 05m 38.078s
212,    1636,    339714,    000h 00m 01.636s,    000h 05m 39.714s
213,    1523,    341237,    000h 00m 01.523s,    000h 05m 41.237s
214,    1580,    342817,    000h 00m 01.580s,    000h 05m 42.817s
215,    1456,    344273,    000h 00m 01.456s,    000h 05m 44.273s
216,    1673,    345946,    000h 00m 01.673s,    000h 05m 45.946s
217,    1531,    347477,    000h 00m 01.531s,    000h 05m 47.477s
218,    1639,    349116,    000h 00m 01.639s,    000h 05m 49.116s
219,    1680,    350796,    000h 00m 01.680s,    000h 05m 50.796s
220,    1612,    352408,    000h 00m 01.612s,    000h 05m 52.408s
221,    1491,    353899,    000h 00m 01.491s,    000h 05m 53.899s
222,    1528,    355427,    000h 00m 01.528s,    000h 05m 55.427s
223,    1487,    356914,    000h 00m 01.487s,    000h 05m 56.914s
224,    1496,    358410,    000h 00m 01.496s,    000h 05m 58.410s
225,    1420,    359830,    000h 00m 01.420s,    000h 05m 59.830s
226,    1676,    361506,    000h 00m 01.676s,    000h 06m 01.506s
227,    1682,    363188,    000h 00m 01.682s,    000h 06m 03.188s
228,    1721,    364909,    000h 00m 01.721s,    000h 06m 04.909s
229,    1700,    366609,    000h 00m 01.700s,    000h 06m 06.609s
230,    1503,    368112,    000h 00m 01.503s,    000h 06m 08.112s
231,    1646,    369758,    000h 00m 01.646s,    000h 06m 09.758s
232,    1523,    371281,    000h 00m 01.523s,    000h 06m 11.281s
233,    1463,    372744,    000h 00m 01.463s,    000h 06m 12.744s
234,    1751,    374495,    000h 00m 01.751s,    000h 06m 14.495s
235,    1609,    376104,    000h 00m 01.609s,    000h 06m 16.104s
236,    1791,    377895,    000h 00m 01.791s,    000h 06m 17.895s
237,    1480,    379375,    000h 00m 01.480s,    000h 06m 19.375s
238,    1524,    380899,    000h 00m 01.524s,    000h 06m 20.899s
239,    1655,    382554,    000h 00m 01.655s,    000h 06m 22.554s
240,    1668,    384222,    000h 00m 01.668s,    000h 06m 24.222s
241,    1604,    385826,    000h 00m 01.604s,    000h 06m 25.826s
242,    1498,    387324,    000h 00m 01.498s,    000h 06m 27.324s
243,    1751,    389075,    000h 00m 01.751s,    000h 06m 29.075s
244,    1554,    390629,    000h 00m 01.554s,    000h 06m 30.629s
245,    1435,    392064,    000h 00m 01.435s,    000h 06m 32.064s
246,    1521,    393585,    000h 00m 01.521s,    000h 06m 33.585s
247,    1498,    395083,    000h 00m 01.498s,    000h 06m 35.083s
248,    1401,    396484,    000h 00m 01.401s,    000h 06m 36.484s
249,    1590,    398074,    000h 00m 01.590s,    000h 06m 38.074s
250,    1694,    399768,    000h 00m 01.694s,    000h 06m 39.768s
251,    1724,    401492,    000h 00m 01.724s,    000h 06m 41.492s
252,    1645,    403137,    000h 00m 01.645s,    000h 06m 43.137s
253,    1660,    404797,    000h 00m 01.660s,    000h 06m 44.797s
254,    1673,    406470,    000h 00m 01.673s,    000h 06m 46.470s
255,    1553,    408023,    000h 00m 01.553s,    000h 06m 48.023s
256,    1538,    409561,    000h 00m 01.538s,    000h 06m 49.561s
257,    1692,    411253,    000h 00m 01.692s,    000h 06m 51.253s
258,    1552,    412805,    000h 00m 01.552s,    000h 06m 52.805s
259,    1684,    414489,    000h 00m 01.684s,    000h 06m 54.489s
260,    1643,    416132,    000h 00m 01.643s,    000h 06m 56.132s
261,    1624,    417756,    000h 00m 01.624s,    000h 06m 57.756s
262,    1458,    419214,    000h 00m 01.458s,    000h 06m 59.214s
263,    1511,    420725,    000h 00m 01.511s,    000h 07m 00.725s
264,    1618,    422343,    000h 00m 01.618s,    000h 07m 02.343s
265,    1547,    423890,    000h 00m 01.547s,    000h 07m 03.890s
266,    1501,    425391,    000h 00m 01.501s,    000h 07m 05.391s
267,    1652,    427043,    000h 00m 01.652s,    000h 07m 07.043s
268,    1461,    428504,    000h 00m 01.461s,    000h 07m 08.504s
269,    1568,    430072,    000h 00m 01.568s,    000h 07m 10.072s
270,    1644,    431716,    000h 00m 01.644s,    000h 07m 11.716s
271,    1556,    433272,    000h 00m 01.556s,    000h 07m 13.272s
272,    1448,    434720,    000h 00m 01.448s,    000h 07m 14.720s
273,    1448,    436168,    000h 00m 01.448s,    000h 07m 16.168s
274,    1708,    437876,    000h 00m 01.708s,    000h 07m 17.876s
275,    1741,    439617,    000h 00m 01.741s,    000h 07m 19.617s
276,    1707,    441324,    000h 00m 01.707s,    000h 07m 21.324s
277,    1512,    442836,    000h 00m 01.512s,    000h 07m 22.836s
278,    1460,    444296,    000h 00m 01.460s,    000h 07m 24.296s
279,    1709,    446005,    000h 00m 01.709s,    000h 07m 26.005s
280,    1528,    447533,    000h 00m 01.528s,    000h 07m 27.533s
281,    1745,    449278,    000h 00m 01.745s,    000h 07m 29.278s
282,    1442,    450720,    000h 00m 01.442s,    000h 07m 30.720s
283,    1463,    452183,    000h 00m 01.463s,    000h 07m 32.183s
284,    1668,    453851,    000h 00m 01.668s,    000h 07m 33.851s
285,    1523,    455374,    000h 00m 01.523s,    000h 07m 35.374s
286,    1734,    457108,    000h 00m 01.734s,    000h 07m 37.108s
287,    1569,    458677,    000h 00m 01.569s,    000h 07m 38.677s
288,    1668,    460345,    000h 00m 01.668s,    000h 07m 40.345s
289,    1589,    461934,    000h 00m 01.589s,    000h 07m 41.934s
290,    1735,    463669,    000h 00m 01.735s,    000h 07m 43.669s
291,    1447,    465116,    000h 00m 01.447s,    000h 07m 45.116s
292,    1463,    466579,    000h 00m 01.463s,    000h 07m 46.579s
293,    1589,    468168,    000h 00m 01.589s,    000h 07m 48.168s
294,    1652,    469820,    000h 00m 01.652s,    000h 07m 49.820s
295,    1680,    471500,    000h 00m 01.680s,    000h 07m 51.500s
296,    1658,    473158,    000h 00m 01.658s,    000h 07m 53.158s
297,    1660,    474818,    000h 00m 01.660s,    000h 07m 54.818s
298,    1450,    476268,    000h 00m 01.450s,    000h 07m 56.268s
299,    1510,    477778,    000h 00m 01.510s,    000h 07m 57.778s
300,    1471,    479249,    000h 00m 01.471s,    000h 07m 59.249s
301,    1494,    480743,    000h 00m 01.494s,    000h 08m 00.743s
302,    1553,    482296,    000h 00m 01.553s,    000h 08m 02.296s
303,    1708,    484004,    000h 00m 01.708s,    000h 08m 04.004s
304,    1520,    485524,    000h 00m 01.520s,    000h 08m 05.524s
305,    1701,    487225,    000h 00m 01.701s,    000h 08m 07.225s
306,    1492,    488717,    000h 00m 01.492s,    000h 08m 08.717s
307,    1616,    490333,    000h 00m 01.616s,    000h 08m 10.333s
308,    1578,    491911,    000h 00m 01.578s,    000h 08m 11.911s
309,    1677,    493588,    000h 00m 01.677s,    000h 08m 13.588s
310,    1400,    494988,    000h 00m 01.400s,    000h 08m 14.988s
311,    1659,    496647,    000h 00m 01.659s,    000h 08m 16.647s
312,    1649,    498296,    000h 00m 01.649s,    000h 08m 18.296s
313,    1422,    499718,    000h 00m 01.422s,    000h 08m 19.718s
314,    1520,    501238,    000h 00m 01.520s,    000h 08m 21.238s
315,    1669,    502907,    000h 00m 01.669s,    000h 08m 22.907s
316,    1702,    504609,    000h 00m 01.702s,    000h 08m 24.609s
317,    1706,    506315,    000h 00m 01.706s,    000h 08m 26.315s
318,    1629,    507944,    000h 00m 01.629s,    000h 08m 27.944s
319,    1666,    509610,    000h 00m 01.666s,    000h 08m 29.610s
320,    1576,    511186,    000h 00m 01.576s,    000h 08m 31.186s
321,    1813,    512999,    000h 00m 01.813s,    000h 08m 32.999s
322,    1849,    514848,    000h 00m 01.849s,    000h 08m 34.848s
323,    1677,    516525,    000h 00m 01.677s,    000h 08m 36.525s
324,    1728,    518253,    000h 00m 01.728s,    000h 08m 38.253s
325,    1634,    519887,    000h 00m 01.634s,    000h 08m 39.887s
326,    1695,    521582,    000h 00m 01.695s,    000h 08m 41.582s
327,    1592,    523174,    000h 00m 01.592s,    000h 08m 43.174s
328,    1776,    524950,    000h 00m 01.776s,    000h 08m 44.950s
329,    1635,    526585,    000h 00m 01.635s,    000h 08m 46.585s
330,    1714,    528299,    000h 00m 01.714s,    000h 08m 48.299s
331,    1620,    529919,    000h 00m 01.620s,    000h 08m 49.919s
332,    1510,    531429,    000h 00m 01.510s,    000h 08m 51.429s
333,    1456,    532885,    000h 00m 01.456s,    000h 08m 52.885s
334,    1750,    534635,    000h 00m 01.750s,    000h 08m 54.635s
335,    1751,    536386,    000h 00m 01.751s,    000h 08m 56.386s
336,    1516,    537902,    000h 00m 01.516s,    000h 08m 57.902s
337,    1741,    539643,    000h 00m 01.741s,    000h 08m 59.643s
338,    1590,    541233,    000h 00m 01.590s,    000h 09m 01.233s
339,    1707,    542940,    000h 00m 01.707s,    000h 09m 02.940s
340,    1422,    544362,    000h 00m 01.422s,    000h 09m 04.362s
341,    1598,    545960,    000h 00m 01.598s,    000h 09m 05.960s
342,    1700,    547660,    000h 00m 01.700s,    000h 09m 07.660s
343,    1644,    549304,    000h 00m 01.644s,    000h 09m 09.304s
344,    1482,    550786,    000h 00m 01.482s,    000h 09m 10.786s
345,    1634,    552420,    000h 00m 01.634s,    000h 09m 12.420s
346,    1636,    554056,    000h 00m 01.636s,    000h 09m 14.056s
347,    1462,    555518,    000h 00m 01.462s,    000h 09m 15.518s
348,    1650,    557168,    000h 00m 01.650s,    000h 09m 17.168s
349,    1706,    558874,    000h 00m 01.706s,    000h 09m 18.874s
350,    1611,    560485,    000h 00m 01.611s,    000h 09m 20.485s
351,    1725,    562210,    000h 00m 01.725s,    000h 09m 22.210s
352,    1581,    563791,    000h 00m 01.581s,    000h 09m 23.791s
353,    1429,    565220,    000h 00m 01.429s,    000h 09m 25.220s
354,    1383,    566603,    000h 00m 01.383s,    000h 09m 26.603s
355,    1537,    568140,    000h 00m 01.537s,    000h 09m 28.140s
356,    1680,    569820,    000h 00m 01.680s,    000h 09m 29.820s
357,    1727,    571547,    000h 00m 01.727s,    000h 09m 31.547s
358,    1749,    573296,    000h 00m 01.749s,    000h 09m 33.296s
359,    1967,    575263,    000h 00m 01.967s,    000h 09m 35.263s
360,    1556,    576819,    000h 00m 01.556s,    000h 09m 36.819s
361,    1652,    578471,    000h 00m 01.652s,    000h 09m 38.471s
362,    1671,    580142,    000h 00m 01.671s,    000h 09m 40.142s
363,    1693,    581835,    000h 00m 01.693s,    000h 09m 41.835s
364,    1612,    583447,    000h 00m 01.612s,    000h 09m 43.447s
365,    1491,    584938,    000h 00m 01.491s,    000h 09m 44.938s
366,    1586,    586524,    000h 00m 01.586s,    000h 09m 46.524s
367,    1878,    588402,    000h 00m 01.878s,    000h 09m 48.402s
368,    1736,    590138,    000h 00m 01.736s,    000h 09m 50.138s
369,    1526,    591664,    000h 00m 01.526s,    000h 09m 51.664s
370,    1662,    593326,    000h 00m 01.662s,    000h 09m 53.326s
371,    1642,    594968,    000h 00m 01.642s,    000h 09m 54.968s
372,    1640,    596608,    000h 00m 01.640s,    000h 09m 56.608s
373,    1628,    598236,    000h 00m 01.628s,    000h 09m 58.236s
374,    1688,    599924,    000h 00m 01.688s,    000h 09m 59.924s
375,    1534,    601458,    000h 00m 01.534s,    000h 10m 01.458s
376,    1434,    602892,    000h 00m 01.434s,    000h 10m 02.892s
377,    1579,    604471,    000h 00m 01.579s,    000h 10m 04.471s
378,    1571,    606042,    000h 00m 01.571s,    000h 10m 06.042s
379,    1712,    607754,    000h 00m 01.712s,    000h 10m 07.754s
380,    1760,    609514,    000h 00m 01.760s,    000h 10m 09.514s
381,    1580,    611094,    000h 00m 01.580s,    000h 10m 11.094s
382,    1545,    612639,    000h 00m 01.545s,    000h 10m 12.639s
383,    1468,    614107,    000h 00m 01.468s,    000h 10m 14.107s
384,    1690,    615797,    000h 00m 01.690s,    000h 10m 15.797s
385,    1676,    617473,    000h 00m 01.676s,    000h 10m 17.473s
386,    1693,    619166,    000h 00m 01.693s,    000h 10m 19.166s
387,    1511,    620677,    000h 00m 01.511s,    000h 10m 20.677s
388,    1695,    622372,    000h 00m 01.695s,    000h 10m 22.372s
389,    1533,    623905,    000h 00m 01.533s,    000h 10m 23.905s
390,    1446,    625351,    000h 00m 01.446s,    000h 10m 25.351s
391,    1608,    626959,    000h 00m 01.608s,    000h 10m 26.959s
392,    1539,    628498,    000h 00m 01.539s,    000h 10m 28.498s
393,    1526,    630024,    000h 00m 01.526s,    000h 10m 30.024s
394,    1422,    631446,    000h 00m 01.422s,    000h 10m 31.446s
395,    1464,    632910,    000h 00m 01.464s,    000h 10m 32.910s
396,    1439,    634349,    000h 00m 01.439s,    000h 10m 34.349s
397,    1594,    635943,    000h 00m 01.594s,    000h 10m 35.943s
398,    1760,    637703,    000h 00m 01.760s,    000h 10m 37.703s
399,    1481,    639184,    000h 00m 01.481s,    000h 10m 39.184s
400,    1373,    640557,    000h 00m 01.373s,    000h 10m 40.557s
401,    1513,    642070,    000h 00m 01.513s,    000h 10m 42.070s
402,    1444,    643514,    000h 00m 01.444s,    000h 10m 43.514s
403,    1553,    645067,    000h 00m 01.553s,    000h 10m 45.067s
404,    1653,    646720,    000h 00m 01.653s,    000h 10m 46.720s
405,    1507,    648227,    000h 00m 01.507s,    000h 10m 48.227s
406,    1461,    649688,    000h 00m 01.461s,    000h 10m 49.688s
407,    1503,    651191,    000h 00m 01.503s,    000h 10m 51.191s
408,    1383,    652574,    000h 00m 01.383s,    000h 10m 52.574s
409,    1453,    654027,    000h 00m 01.453s,    000h 10m 54.027s
410,    1665,    655692,    000h 00m 01.665s,    000h 10m 55.692s
